x,cos_loss,cos,sin_loss,sin,tan_loss,tan
0.726057,0.7434056825505141,0.00439238142588028,0.33606411092133404,0.6639262425248428,1.1102230246251565e-16,0.8878416172869376
0.72780234,0.7422654324130631,0.004372741014250223,0.33476007492586024,0.6652303645964496,0.0,0.8909675238580753
0.7295476,0.7411228135055941,0.004353195052684817,0.333458064478688,0.666532460322839,0.0,0.8941031671990174
0.73129296,0.7399777863244164,0.0043337421212806815,0.33215803400225863,0.6678325752932619,0.0,0.8972487322450295
0.7330383,0.7388304424463948,0.004314383030999393,0.33086008664736266,0.6691306063588582,0.0,0.9004040442978399
0.7347837,0.7376806985557209,0.0042951156380835595,0.3295641273494698,0.6704266485988164,0.0,0.9035694099103081
0.73652893,0.7365286465901331,0.0042759407521163065,0.32827025893615536,0.6717205991873999,2.220446049250313e-16,0.906744653940793
0.7382743,0.735374246958024,0.004256856982289403,0.3269784358822808,0.6730125036609894,1.1102230246251565e-16,0.9099299638368102
0.7400197,0.7342174597102225,0.004237862957902293,0.3256886129684783,0.6743024072499785,1.1102230246251565e-16,0.913125529129705
0.7417649,0.7330583773238397,0.004218959486284391,0.3244008925351626,0.6755902076156602,0.0,0.9163311740174234
0.74351037,0.731896915590836,0.004200144489451661,0.3231151802663951,0.6768759990878369,2.220446049250313e-16,0.9195472116326733
0.7452556,0.7307331673466023,0.0041814187731153115,0.32183157817625896,0.6781596796540502,0.0,0.922773465736572
0.7470009,0.7295670925561164,0.004162780994068061,0.3205500410983494,0.6794412944913123,0.0,0.9260101285011137
0.74874634,0.7283986508303215,0.004144229828363728,0.3192705241749786,0.680720888467715,0.0,0.9292573942642468
0.75049156,0.7272279355400486,0.004125766079121945,0.31799312892841314,0.6819983600624985,0.0,0.9325150861376615
0.75223696,0.726054861594595,0.004107387731134828,0.3167177617985404,0.683273802848895,1.1102230246251565e-16,0.9357835241138062
0.7539823,0.7248795227204281,0.004089095585687184,0.31544452397820444,0.6845471156354931,1.1102230246251565e-16,0.9390625308756868
0.7557275,0.7237018784445995,0.0040708883448345515,0.3141733706632165,0.6858183432364957,0.0,0.9423523035383419
0.75747293,0.7225218879436277,0.004052764729100807,0.31290425736102623,0.6870875301542766,1.1102230246251565e-16,0.9456530414690394
0.7592183,0.721339645475412,0.004034725536875733,0.3116372847680411,0.6883545756937539,1.1102230246251565e-16,0.9489645667148795
0.7609636,0.7201550650760365,0.00401676881291126,0.3103723600871474,0.6896195726644642,1.1102230246251565e-16,0.9522872064231895
0.7627089,0.7189682413563377,0.003998895353574687,0.3091095836822625,0.6908824207037482,1.1102230246251565e-16,0.9556207822223072
0.76445425,0.7177791334108111,0.003981103903994855,0.307848911114865,0.6921431642595879,0.0,0.9589654964016808
0.7661996,0.7165876999869051,0.003963393227017369,0.3065902982609696,0.6934018474652496,1.1102230246251565e-16,0.9623215535936844
0.76794493,0.7153940362228041,0.003945764115847146,0.30533384498347416,0.6946583704589973,0.0,0.9656887748070739
0.7696903,0.7141980552907259,0.0039282146725441594,0.30407945925537505,0.695912825279604,1.1102230246251565e-16,0.9690674946554981
0.77143556,0.7129998526790442,0.003910745688123647,0.30282724060403654,0.6971651124008066,1.1102230246251565e-16,0.9724575337408409
0.7731809,0.7117993870549661,0.0038933559487317007,0.30157714496002597,0.6984152759009806,0.0,0.975859099772054
0.77492625,0.71059661674212,0.0038760442575212456,0.300329128571319,0.6996633595409236,0.0,0.9792724028964279
0.7766715,0.7093916377520707,0.0038588114021108296,0.2990832904597148,0.7009092642998509,1.1102230246251565e-16,0.9826972631156901
0.7784169,0.7081843624024273,0.003841655539368199,0.29783953937536944,0.7021530814387628,0.0,0.9861340228386993
0.7801622,0.706974887052148,0.003824577454577409,0.2965979740015303,0.7033947122753713,1.1102230246251565e-16,0.9895825016743749
0.7819075,0.7057631699463234,0.003807575972969592,0.2953585506412435,0.7046342005150887,1.1102230246251565e-16,0.9930429130110084
0.7836529,0.7045491689899204,0.003790649936111269,0.2941212259178104,0.7058715895429116,0.0,0.9965154727756768
0.7853982,0.7033329810608627,0.003773800125684791,0.2928860980044051,0.7071067811865476,1.1102230246251565e-16,1.0
0.78714347,0.7021145641534174,0.003757025389494303,0.2916531234291746,0.7083398189260316,10.0,10.0
0.7888889,0.7008938759237965,0.0037403245912923573,0.29042225904221775,0.7095707459192928,10.0,10.0
0.79063416,0.6996710137663218,0.0037236985090495,0.2891936025039482,0.7107994645067255,10.0,10.0
0.79237944,0.6984459354262484,0.0037071460125143217,0.28796711056881663,0.7120260179417957,10.0,10.0
0.79412484,0.6972185983128452,0.0036906659870057277,0.286742740314913,0.7132504491541816,10.0,10.0
0.7958701,0.695989100334242,0.0036742592066815742,0.28552058888721776,0.7144726609996412,10.0,10.0
0.79761547,0.6947573519601105,0.003657923940870114,0.2843005667701439,0.7156927430036979,10.0,10.0
0.7993608,0.693523451439674,0.0036416609611327443,0.28308277076357,0.7169105983671679,10.0,10.0
0.8011061,0.6922873561071531,0.003625469172450835,0.281867158001774,0.71812626996327,10.0,10.0
0.80285144,0.6910490229642184,0.0036093474947789385,0.2806536859454657,0.7193398003386511,10.0,10.0
0.8045968,0.6898085507695342,0.0035932966957155357,0.27944245087466646,0.7205510932139224,10.0,10.0
0.8063421,0.6885658491672859,0.0035773150923019293,0.2782333640730881,0.721760237314806,10.0,10.0
0.8080874,0.6873210172542993,0.0035614034494488946,0.27702652147271334,0.7229671367099124,10.0,10.0
0.80983275,0.6860740119586831,0.0035455607057809494,0.27582188059093904,0.7241718338889479,10.0,10.0
0.8115781,0.6848247898794274,0.0035297858143266236,0.2746193992743603,0.7253743710122875,10.0,10.0
0.81332344,0.6835734506183737,0.003514079535903042,0.2734191729307177,0.7265746526727284,10.0,10.0
0.81506884,0.6823199030031938,0.0034984402333018854,0.2722211136498084,0.7277727667894341,10.0,10.0
0.81681406,0.6810642469709227,0.0034828686645702674,0.271025316488424,0.7289686183061154,10.0,10.0
0.8185594,0.6798064390484175,0.0034673638004776627,0.26983173935033977,0.7301622493257298,10.0,10.0
0.8203048,0.6785464354368386,0.003451924625659879,0.2686403404712706,0.7313537016191705,10.0,10.0
0.82205003,0.6772843365737535,0.00343655189396136,0.26745121437942054,0.7325428806586852,10.0,10.0
0.8237954,0.6760200504792517,0.003421244012060626,0.2662642739773947,0.7337298735501845,10.0,10.0
0.8255408,0.674753677923084,0.003406001730966242,0.2650796134395642,0.7349145861197175,10.0,10.0
0.827286,0.6734851750356567,0.003390824052180283,0.2638971910593113,0.7360970600802875,10.0,10.0
0.82903147,0.6722144976251029,0.0033757099905573286,0.2627169654646737,0.7372773368101241,10.0,10.0
0.83077675,0.670941746957172,0.00336066029280642,0.2615390302971289,0.7384553226681247,10.0,10.0
0.8325221,0.6696668302532527,0.0033456734077368664,0.2603632992787491,0.7396311039403133,10.0,10.0
0.83426744,0.6683898491082356,0.0033307500791645442,0.25918986569432134,0.7408045873422493,10.0,10.0
0.8360127,0.6671107592608262,0.00331588933799016,0.25801868823003293,0.7419758141938045,10.0,10.0
0.83775806,0.6658295161308787,0.003301090227979478,0.25684972590941557,0.7431448254773941,10.0,10.0
0.8395034,0.6645462218046895,0.003286353488572403,0.2556830714800966,0.744311528445697,10.0,10.0
0.84124875,0.6632607827138003,0.003271677609038709,0.2545186394902107,0.7454760085582789,10.0,10.0
0.84299403,0.6619733012705731,0.0032570633258763738,0.25335652232786476,0.7466381734273133,10.0,10.0
0.8447394,0.660683732826717,0.0032425096981257145,0.2521966790752166,0.7477980639763945,10.0,10.0
0.8464847,0.6593920324185095,0.003228015797228015,0.25103906915443197,0.7489557207890021,10.0,10.0
0.84823,0.6580983029450757,0.0032135823552421907,0.2498837844122329,0.7501110520186589,10.0,10.0
0.8499754,0.6568024500569332,0.003199207900316429,0.24873074022934605,0.7512641422919649,10.0,10.0
0.8517207,0.6555045769761616,0.0031848931615293444,0.24758002809016977,0.7524149001247435,10.0,10.0
0.853466,0.6542046386721373,0.003170637224868517,0.24643160747596682,0.7535633660411946,10.0,10.0
0.8552114,0.652902589802222,0.0031564391882852225,0.2452854382106453,0.754709580222772,10.0,10.0
0.85695666,0.6515985340705713,0.0031422997763635606,0.2441416112330338,0.7558534517308367,10.0,10.0
0.858702,0.6502923763554737,0.0031282175546328574,0.2430000427629172,0.756995064352578,10.0,10.0
0.86044735,0.6489842206808931,0.0031141932446682808,0.24186082337402381,0.7581343275144367,10.0,10.0
0.86219263,0.6476740216384963,0.0031002259582811353,0.24072391294982476,0.7592712813381316,10.0,10.0
0.863938,0.6463617335113596,0.0030863148188239246,0.23958927171904698,0.760405965600031,10.0,10.0
0.8656833,0.645047460800783,0.0030724605433395916,0.23845698970570606,0.7615382902762595,10.0,10.0
0.86742866,0.6437311076216056,0.0030586617333108607,0.23732698397504493,0.7626683383082151,10.0,10.0
0.86917394,0.6424127787917631,0.0030449191027467236,0.23619934418323052,0.7637960200398531,10.0,10.0
0.8709193,0.6410924285298024,0.0030312317882173465,0.23507403061901333,0.7649213751873564,10.0,10.0
0.87266463,0.6397700107491086,0.0030175989374307557,0.2339510039189837,0.766044443118978,10.0,10.0
0.87441,0.6384456307401685,0.0030040212598330634,0.2328303531854935,0.7671651347324623,10.0,10.0
0.8761553,0.6371191918631316,0.00299049739151004,0.23171199633557893,0.7682835321170994,10.0,10.0
0.8779006,0.6357907997219153,0.002977028038857269,0.2305960221010226,0.7693995465411869,10.0,10.0
0.87964594,0.6344604081665102,0.0029636123621922823,0.22948239117889357,0.7705132173123471,10.0,10.0
0.8813913,0.6331279707451729,0.002950249532590992,0.2283710646166578,0.77162458338772,10.0,10.0
0.8831366,0.6317935935295433,0.002936940251863996,0.22726213058822364,0.7727335565934547,10.0,10.0
0.8848819,0.630457179133831,0.002923683189413462,0.226155507868688,0.7738402181604825,10.0,10.0
0.88662726,0.6291188339398703,0.002910479043990602,0.22505128425869747,0.7749444802882003,10.0,10.0
0.88837254,0.6277785114336308,0.0028973269987037763,0.2239494208666465,0.7760463818726763,10.0,10.0
0.890118,0.6264361648027804,0.002884226247057042,0.2228498791538568,0.7771459614569708,10.0,10.0
0.8918632,0.6250919008920025,0.0028711774832039633,0.22175274635908238,0.7782431318023528,10.0,10.0
0.8936086,0.6237456215783094,0.002858179408638322,0.22065794212168355,0.7793379732752085,10.0,10.0
0.895354,0.6223974340133157,0.002845232714448937,0.21956555330448846,0.78043039901272,10.0,10.0
0.8970992,0.6210472913234799,0.002832336605629553,0.21847554143019177,0.7815204474964401,10.0,10.0
0.8988446,0.6196951463403988,0.002819490297220809,0.2173878683769187,0.7826081568524138,10.0,10.0
0.90058994,0.6183411066736197,0.0028066944757097405,0.21630262044162962,0.7836934407836734,10.0,10.0
0.9023353,0.6169850734716948,0.002793947873515719,0.21521971813408314,0.7847763787859399,10.0,10.0
0.9040805,0.6156271546478104,0.0027812511740612825,0.21413924737267798,0.785856884940796,10.0,10.0
0.9058259,0.6142673029734043,0.002768603603364793,0.2130611700973516,0.7869349973123477,10.0,10.0
0.90757126,0.6129054709285006,0.0027560043971577037,0.2119854486059478,0.788010753606722,10.0,10.0
0.9093165,0.6115417668792628,0.002743454234260629,0.21091216824706516,0.789084068475286,10.0,10.0
0.91106194,0.6101760912545112,0.002730951876914903,0.2098412504069287,0.7901550205370413,10.0,10.0
0.9128072,0.6088085527207343,0.002718498000875506,0.20877278005296784,0.7912235248245149,10.0,10.0
0.91455245,0.60743910369882,0.0027060918523714407,0.20770671954527298,0.7922896189814671,10.0,10.0
0.9162979,0.6060676963216951,0.002693732687025604,0.20664303160428865,0.7933533402912352,10.0,10.0
0.9180432,0.6046944397038281,0.002681421175999466,0.20558180062375564,0.7944146043600208,10.0,10.0
0.91978854,0.6033192335630405,0.002669156110300345,0.20452294887236544,0.7954734889241194,10.0,10.0
0.9215339,0.6019421873107783,0.002656938158034074,0.20346656036011102,0.796529909973472,10.0,10.0
0.92327917,0.6005632530218369,0.0026447665848625024,0.20241259787011268,0.7975839047286272,10.0,10.0
0.9250245,0.5991823824865141,0.0026326406655342283,0.20136102454826577,0.7986355100472928,10.0,10.0
0.92676985,0.5977996855591959,0.0026205610635787087,0.20031192382702856,0.7996846424969324,10.0,10.0
0.9285152,0.5964150612554446,0.0026085265977580296,0.1992652188634918,0.8007313789252151,10.0,10.0
0.9302605,0.5950286197232555,0.0025965379285540894,0.1982209927038171,0.8017756362858938,10.0,10.0
0.9320058,0.5936403126957766,0.002584594340322696,0.19717920855699933,0.8028174513734706,10.0,10.0
0.93375117,0.5922500916251235,0.0025726951262178086,0.19613982999720048,0.8038568606172173,10.0,10.0
0.93549645,0.5908580670971586,0.00256084094216111,0.19510293948924573,0.8048937815522129,10.0,10.0
0.93724185,0.5894641374339242,0.0025490306337109447,0.19406846108448872,0.8059282901316481,10.0,10.0
0.93898714,0.5880684135114941,0.002537264853757739,0.19303647685893865,0.8069603042794118,10.0,10.0
0.9407325,0.5866708467258005,0.0025255429046494113,0.19200695045027527,0.8079898603611576,10.0,10.0
0.9424778,0.585271388195217,0.002513864097256234,0.19097984586371075,0.8090169943749475,10.0,10.0
0.9442231,0.5838701492285753,0.002502229079927551,0.18995524459016022,0.8100416248297553,10.0,10.0
0.94596845,0.5824670274631432,0.0024906367241041886,0.188933071581035,0.8110638267785092,10.0,10.0
0.9477138,0.5810621344945437,0.0024790876751200333,0.18791340793594313,0.8120835191214849,10.0,10.0
0.9494591,0.5796554213859134,0.0024675812526502826,0.1868962177240281,0.8131007377927183,10.0,10.0
0.9512044,0.5782468389263151,0.0024561167846247718,0.18588146538430217,0.8141155183563191,10.0,10.0
0.95294976,0.5768364991389793,0.0024446949118655725,0.18486923142756584,0.8151277803013632,10.0,10.0
0.9546951,0.5754242989851573,0.00243331453081865,0.18385944171101487,0.8161375977747999,10.0,10.0
0.9564405,0.5740103507714288,0.0024219762793068083,0.18285217635168216,0.8171448906594678,10.0,10.0
0.95818573,0.572594605232547,0.0024106794936985423,0.1818473998529192,0.8181496944550486,10.0,10.0
0.9599311,0.5711770128326877,0.002399423518358266,0.18084507709025477,0.8191520442889918,10.0,10.0
0.9616765,0.5697576863008523,0.002388208986629402,0.17984528758824625,0.8201518606366055,10.0,10.0
0.9634218,0.5683365219310434,0.002377034819125225,0.1788479581155289,0.8211492167332147,10.0,10.0
0.96516705,0.5669136327321421,0.0023659016462121607,0.1778531678004618,0.8221440334503219,10.0,10.0
0.9669124,0.5654889691149286,0.0023548088203435937,0.1768608815833156,0.8231363458505506,10.0,10.0
0.9686578,0.5640624812231072,0.002343755701725607,0.17587106477881775,0.8241261886220157,10.0,10.0
0.970403,0.5626342824827648,0.002332742916274623,0.1748837959192283,0.8251134832323135,10.0,10.0
0.9721485,0.5612042685294311,0.0023217694079761876,0.17389900269020875,0.826098301999567,10.0,10.0
0.97389376,0.5597725530655816,0.0023108357997930515,0.17291676322542004,0.8270805667899688,10.0,10.0
0.975639,0.5583390861824248,0.0022999414596874637,0.1719370429047289,0.8280603122264144,10.0,10.0
0.97738445,0.5569038177076072,0.0022890857631395864,0.17095980748471062,0.8290375725550417,10.0,10.0
0.97912973,0.5554668617555545,0.0022782693286998224,0.16998513449934882,0.8300122702417164,10.0,10.0
0.9808751,0.5540281133121181,0.0022674911229591086,0.1690129525568469,0.8309844766818524,10.0,10.0
0.9826204,0.5525876867646017,0.002256751761536695,0.16804333879021915,0.831954114742282,10.0,10.0
0.9843657,0.5511455318890386,0.002246050627356599,0.1670762590215723,0.8329212186035362,10.0,10.0
0.98611104,0.5497015982014266,0.002235387110631692,0.1661116794519435,0.8338858220671681,10.0,10.0
0.9878564,0.5482560004957318,0.002224761822607168,0.16514967661113666,0.8348478486032174,10.0,10.0
0.98960173,0.5468086331169341,0.0022141737517493787,0.16419018003534291,0.8358073686789512,10.0,10.0
0.991347,0.5453596111283422,0.002203623506398774,0.16323326585105724,0.8367643061677162,10.0,10.0
0.99309236,0.5439088839952126,0.0021931104839143186,0.16227890032523518,0.8377186948050758,10.0,10.0
0.9948377,0.5424564009262993,0.0021826340887279023,0.1613270501059566,0.8386705679454239,10.0,10.0
0.996583,0.5410022773862554,0.0021721949248446008,0.16037779071301894,0.8396198500688024,10.0,10.0
0.9983284,0.5395464070880108,0.0021617920019076655,0.1594310526159749,0.8405666107089653,10.0,10.0
1.0000737,0.5380889057620026,0.00215142592104614,0.15848691092900402,0.8415107747515711,10.0,10.0
1.001819,0.5366297225671071,0.002141096093552272,0.15754533236648605,0.842452375484646,10.0,10.0
1.0035644,0.5351688064092402,0.002130801937583636,0.156606284026089,0.8433914458128856,10.0,10.0
1.0053096,0.5337062734148319,0.0021205440499772765,0.1556698404118544,0.8443279112320841,10.0,10.0
1.007055,0.5322420166736023,0.0021103214608820422,0.15473593293199883,0.8452618403371879,10.0,10.0
1.0088004,0.5307761525741893,0.0021001347642842423,0.15380463568266722,0.8461931590318871,10.0,10.0
1.0105456,0.5293086299734818,0.0020899833849328166,0.15287591582820437,0.847121900154136,10.0,10.0
1.012291,0.527839397478962,0.002079866754242905,0.1519497409183771,0.8480480961564261,10.0,10.0
1.0140363,0.5263685718698786,0.002069785461951998,0.15102618443579963,0.848971673555977,10.0,10.0
1.0157815,0.5248961018240377,0.002059738940662169,0.15010521381599895,0.8498926649194993,10.0,10.0
1.017527,0.5234219357719785,0.002049726629524593,0.14918679688119285,0.8508111024269728,10.0,10.0
1.0192723,0.5219461345531278,0.002039748734090802,0.14827097161275093,0.8517269480976362,10.0,10.0
1.0210177,0.5204687592600639,0.0020298054558850454,0.14735777558869156,0.8526401643540922,10.0,10.0
1.022763,0.5189897583342785,0.0020198962377303725,0.14644717660751227,0.8535507834000013,10.0,10.0
1.0245082,0.517509136485812,0.0020100209049268947,0.14553917744439604,0.8544588024615445,10.0,10.0
1.0262536,0.5160268418538204,0.002000178909173813,0.14463374637760518,0.8553642532625597,10.0,10.0
1.0279989,0.514542935607379,0.001990370455490839,0.1437309208543207,0.8562670983564425,10.0,10.0
1.0297443,0.5130574791651009,0.001980595744953372,0.14283073791621181,0.8571673007021122,10.0,10.0
1.0314896,0.511570420677043,0.001970854232777707,0.14193316581769722,0.8580648920472134,10.0,10.0
1.033235,0.5100817648714154,0.0019611457501271207,0.1410382072942139,0.8589598696576104,10.0,10.0
1.0349803,0.5085914596004019,0.0019514697608294263,0.14014583108249024,0.8598522647985832,10.0,10.0
1.0367256,0.5070995663581354,0.0019418264692890417,0.13925607409266816,0.8607420405605362,10.0,10.0
1.038471,0.5056061468846603,0.0019322160760438252,0.1383689728272497,0.8616291604415257,10.0,10.0
1.0402162,0.504111149042999,0.0019226380482931498,0.13748449599899681,0.8625136557307628,10.0,10.0
1.0419616,0.502614577579428,0.001913092222819317,0.13660264630339547,0.8633955237340036,10.0,10.0
1.0437069,0.5011163800635687,0.0019035780751813299,0.1357233929380257,0.8642747952555888,10.0,10.0
1.0454522,0.4996166183099951,0.0018940958090860915,0.1348467722731811,0.865151433925743,10.0,10.0
1.0471976,0.49811535437554405,0.001884645624456084,0.13397282026941948,0.8660254037844386,10.0,10.0
1.0489429,0.49661253584060644,0.00187522700008064,0.13310150610023241,0.866896735660071,10.0,10.0
1.0506881,0.4951081674694086,0.0018658397781297755,0.1322328324209533,0.8677654268984929,10.0,10.0
1.0524335,0.4936021965534267,0.001856483445509174,0.13136676889236354,0.8686315078407599,10.0,10.0
1.054179,0.4920946852230206,0.0018471582051594686,0.13050335134214097,0.8694949426596864,10.0,10.0
1.0559242,0.490585695847157,0.001837864256310125,0.12964261518616182,0.8703556959398997,10.0,10.0
1.0576695,0.48907517572800024,0.0018286010889677555,0.12878453006099977,0.8712137980466313,10.0,10.0
1.0594149,0.4875631296475958,0.0018193685504688589,0.12792909858163581,0.8720692463660333,10.0,10.0
1.0611602,0.48604950462369595,0.0018101661386972015,0.12707629087436767,0.8729220707735653,10.0,10.0
1.0629056,0.4845343630977648,0.0018009940557636402,0.12622614222153095,0.8737722359873595,10.0,10.0
1.0646509,0.4830177677461991,0.001791852500138035,0.1253786874916245,0.8746197071393957,10.0,10.0
1.0663961,0.48149966559735163,0.0017827409726812336,0.12453389678662041,0.8754645141294292,10.0,10.0
1.0681415,0.4799800614509462,0.0017736593256855943,0.12369177268095166,0.8763066543841095,10.0,10.0
1.0698869,0.4784589020554276,0.0017646070676687765,0.12285228576871032,0.8771461573110261,10.0,10.0
1.0716323,0.47693625015866187,0.0017555843998438001,0.1220154707842046,0.8779829881763155,10.0,10.0
1.0733775,0.47541216873974684,0.0017465915198615508,0.12118136204590269,0.8788171126619654,10.0,10.0
1.0751228,0.47388660455764037,0.001737627939093283,0.12034993012345585,0.8796485601999773,10.0,10.0
1.076868,0.4723595624295873,0.0017286935145888092,0.11952117755055469,0.8804773282576953,10.0,10.0
1.0786135,0.4708309888391602,0.0017197877651591014,0.11869507539132984,0.8813034457725981,10.0,10.0
1.0803589,0.46930094683588186,0.0017109108910686936,0.11787165782941778,0.8821268785614725,10.0,10.0
1.0821042,0.4677694996968008,0.001702063089090045,0.11705095863064441,0.8829475928589269,10.0,10.0
1.0838495,0.46623659391590155,0.0016932438807741774,0.11623294883458435,0.8837656176269683,10.0,10.0
1.0855948,0.4647022343277842,0.001684453127738894,0.11541763093399626,0.8845809503738277,10.0,10.0
1.0873401,0.4631663671555828,0.0016756903587661156,0.11460497646525569,0.8853936195646696,10.0,10.0
1.0890855,0.4616290557457113,0.001666955773121435,0.11379501905872591,0.8862035915695341,10.0,10.0
1.0908308,0.46009036366838707,0.0016582495666469855,0.11298779192502062,0.8870108331782216,10.0,10.0
1.0925761,0.4585502371570488,0.0016495712707566637,0.11218326657584643,0.8878153728805394,10.0,10.0
1.0943215,0.4570086810634759,0.001640920751455101,0.11138144546284279,0.8886172082257946,10.0,10.0
1.0960668,0.45546564135480305,0.001632297547186661,0.11058230059680108,0.8894163672046703,10.0,10.0
1.0978122,0.4539211816695439,0.001623701856170566,0.10978586505225141,0.8902128167430209,10.0,10.0
1.0995575,0.45237536586627436,0.0016151338732724725,0.1089921714820673,0.8910065241883678,10.0,10.0
1.1013027,0.45082813992232207,0.001606593139465254,0.10820119187226063,0.8917975175561487,10.0,10.0
1.1030481,0.44927950870646,0.001598079524966596,0.10741292863316687,0.8925857944369338,10.0,10.0
1.1047934,0.44772941793426935,0.0015895925775868207,0.10662735425212744,0.8933713823447931,10.0,10.0
1.1065388,0.44617793153154256,0.0015811324944592935,0.10584450124532252,0.8941542487639137,10.0,10.0
1.1082841,0.44462511364038115,0.0015726994694275427,0.10506440170539966,0.8949343616020251,10.0,10.0
1.1100295,0.4430709099864435,0.0015642930527309338,0.1042870280948126,0.8957117483980614,10.0,10.0
1.1117747,0.44151532545529615,0.0015559131186384276,0.10351238278241093,0.8964864067840401,10.0,10.0
1.11352,0.4399583055154217,0.0015475592240415115,0.10274043873418492,0.8972583637953222,10.0,10.0
1.1152655,0.43839991437504694,0.0015392315649471523,0.10197122790548907,0.898027587476904,10.0,10.0
1.1170107,0.4368402164549377,0.0015309303341397627,0.10120478182630233,0.898794046299167,10.0,10.0
1.118756,0.4352791572335296,0.0015226550908453776,0.10044107343762054,0.8995577673224446,10.0,10.0
1.1205014,0.43371674161298024,0.0015144057132250644,0.09968010506662872,0.9003187482203816,10.0,10.0
1.1222469,0.432152855139521,0.0015061814537575282,0.09892182128790061,0.9010770444201702,10.0,10.0
1.1239921,0.4305877413377732,0.0014979834469559662,0.09816634010991387,0.901832537912253,10.0,10.0
1.1257374,0.42902128586345345,0.0014898109448417925,0.09741360588119796,0.9025852843498605,10.0,10.0
1.1274827,0.4274534936318372,0.0014816638285825353,0.0966636208954802,0.9033352814400669,10.0,10.0
1.129228,0.4258843695614588,0.001473541980082474,0.09591638743810682,0.9040825268983204,10.0,10.0
1.1309735,0.42431379870587255,0.0014654446651955063,0.09517185109099502,0.9048270751443951,10.0,10.0
1.1327188,0.4227420256258816,0.0014573730027526075,0.0944301277231483,0.9055688103082532,10.0,10.0
1.134464,0.4211689354825604,0.0014493262581390274,0.09369116268949729,0.9063077870366499,10.0,10.0
1.1362094,0.4195945332073821,0.001441304316151905,0.09295495824179201,0.9070440030786027,10.0,10.0
1.1379546,0.4180188237350345,0.0014333070622952256,0.09222151662336697,0.907777456191538,10.0,10.0
1.1397,0.41644169163556666,0.0014253337754370052,0.09149078442763126,0.9085081997836671,10.0,10.0
1.1414454,0.41486338248694904,0.0014173855590298688,0.09076287537528782,0.9092361201332962,10.0,10.0
1.1431906,0.4132837809647776,0.0014094616914613277,0.09003773583183361,0.9099612708765432,10.0,10.0
1.1449361,0.4117028920164952,0.0014015620610193463,0.0893153680068719,0.9106836498045403,10.0,10.0
